,Extroversion,Neuroticism,Agreeableness,Conscientiousness,Openness to Experience,Thinking,Communicating,Team Building
0,0.3370652840316496,0.4171724411712741,-0.458913815373393,0.8327546386888135,-0.3096191266390354,0.08713170244280345,-0.0973328526784576,0.11353608191730127
1,-0.7262426350024029,0.4171724411712741,-0.8388001761356577,0.4338476963798364,0.5061081877753464,-0.6589334997237021,0.24457998878176498,0.6791521991053112
2,0.6408675466128075,-1.59322138336768,-2.1684024388035845,0.2343942252253478,-0.9214146124498218,-0.28590089864044926,-0.0973328526784576,-1.5833122696467286
3,-0.27053924113066613,0.4171724411712741,0.8706884472945338,-0.7628731305470949,0.30217635917175095,-1.0319661008069547,1.6122313546226552,0.6791521991053112
4,0.03326302145049173,0.8479711178581928,-1.02874335651679,-0.7628731305470949,-0.5135509552426308,-1.0319661008069547,-1.4649842185193478,-2.148928386834738
5,-1.18194602887414,1.5659689123363907,0.11091572577000418,-1.3612335440105605,-0.5135509552426308,-0.6589334997237021,-1.1230713770591252,-0.7348880938647135
6,-0.574341503711824,1.422369353440751,0.11091572577000418,-0.9623266017015835,-0.5135509552426308,0.4601643035260562,0.24457998878176498,0.11353608191730127
7,1.0965709404845443,-1.3060222655764009,-0.07902745461112821,0.633301167534325,0.30217635917175095,0.4601643035260562,-0.0973328526784576,0.39634414051130623
8,-0.574341503711824,-0.01362623551564463,-0.6488569957545254,0.2343942252253478,-1.1253464410534173,-0.6589334997237021,-0.43924569413868014,0.11353608191730127
9,0.3370652840316496,-0.1572257944112842,-0.2689706349922606,2.2289289367702336,0.7100400163789419,1.2062295056925616,1.2703185131624326,0.39634414051130623
10,0.18516415274107068,1.7095684712320303,0.6807452669134013,0.03494075407085927,-0.10568729803543997,-0.28590089864044926,-0.43924569413868014,0.11353608191730127
11,0.18516415274107068,-0.3008253533069237,1.8204043492001956,-0.16451271708362927,0.7100400163789419,0.833196904609309,0.5864928302419875,0.6791521991053112
12,0.6408675466128075,-1.0188231477851215,0.11091572577000418,0.633301167534325,-0.9214146124498218,0.4601643035260562,-0.0973328526784576,0.11353608191730127
13,-1.3338471601647188,0.8479711178581928,0.8706884472945338,0.03494075407085927,0.9139718449825373,1.2062295056925616,-0.0973328526784576,0.11353608191730127
14,-0.7262426350024029,0.5607720000669137,0.490802086532269,-0.16451271708362927,-0.3096191266390354,-1.0319661008069547,0.24457998878176498,0.11353608191730127
15,0.3370652840316496,-0.5880244710982029,0.11091572577000418,0.2343942252253478,0.09824453056815549,0.08713170244280345,0.24457998878176498,0.6791521991053112
16,0.9446698091939654,-2.024020060054599,0.6807452669134013,1.2316615809977907,-0.3096191266390354,1.2062295056925616,0.9284056717022101,-0.16927197667670368
17,0.18516415274107068,1.5659689123363907,-1.7885160780413196,-0.3639661882381178,-0.7174827838462263,-0.6589334997237021,-0.43924569413868014,-0.4520800352707086
18,1.0965709404845443,0.4171724411712741,0.3008589061511366,-0.7628731305470949,-1.3292782696570127,-1.7780313029734602,-1.1230713770591252,0.39634414051130623
19,1.0965709404845443,2.5711658246058677,1.6304611688190633,-0.5634196593926064,-0.5135509552426308,-1.0319661008069547,0.9284056717022101,0.11353608191730127
20,-0.878143766292982,-0.01362623551564463,-0.8388001761356577,-1.3612335440105605,-1.3292782696570127,-1.4049987018902075,-2.4907227429000156,-1.0176961524587185
21,-1.18194602887414,-0.5880244710982029,-1.408629717279055,0.8327546386888135,-0.9214146124498218,-1.4049987018902075,-0.43924569413868014,-0.4520800352707086
22,-1.4857482914552977,-0.7316240299938425,-0.07902745461112821,0.4338476963798364,-0.5135509552426308,-0.28590089864044926,-0.7811585355989027,-1.5833122696467286
23,-0.4224403724212451,0.9915706767538324,-0.07902745461112821,-0.5634196593926064,-0.10568729803543997,1.2062295056925616,0.9284056717022101,1.5275763748873261
24,0.7927686779033865,-1.0188231477851215,0.11091572577000418,0.2343942252253478,0.5061081877753464,0.08713170244280345,0.24457998878176498,0.11353608191730127
25,-1.18194602887414,0.9915706767538324,0.11091572577000418,-0.16451271708362927,-0.9214146124498218,-0.6589334997237021,-0.43924569413868014,-1.3005042110527236
26,-1.4857482914552977,0.27357288227563453,0.6807452669134013,1.630568523306768,1.729699159396919,1.2062295056925616,0.9284056717022101,1.810384433481331
27,0.48896641532222856,-0.1572257944112842,0.8706884472945338,1.032208109843302,-0.3096191266390354,0.4601643035260562,0.5864928302419875,0.9619602576993161
28,-0.878143766292982,-1.59322138336768,0.3008589061511366,1.2316615809977907,0.9139718449825373,1.5792621067758144,0.24457998878176498,0.39634414051130623
29,-1.4857482914552977,-0.4444249122025633,-0.2689706349922606,0.2343942252253478,0.7100400163789419,0.08713170244280345,-1.8068970599795704,-1.0176961524587185
30,0.9446698091939654,0.8479711178581928,-0.6488569957545254,-0.3639661882381178,-0.3096191266390354,0.08713170244280345,0.24457998878176498,0.11353608191730127
31,-0.574341503711824,-1.3060222655764009,0.490802086532269,1.032208109843302,0.09824453056815549,0.833196904609309,1.6122313546226552,1.5275763748873261
32,0.18516415274107068,0.27357288227563453,-1.2186865368979225,-0.16451271708362927,-0.5135509552426308,1.2062295056925616,0.5864928302419875,0.39634414051130623
33,0.6408675466128075,-1.0188231477851215,-1.2186865368979225,0.4338476963798364,0.9139718449825373,0.08713170244280345,0.5864928302419875,-1.0176961524587185
34,-0.4224403724212451,0.4171724411712741,0.11091572577000418,-0.16451271708362927,-0.7174827838462263,0.08713170244280345,0.24457998878176498,-0.16927197667670368
35,1.552274334356281,-1.4496218244720405,0.8706884472945338,-1.3612335440105605,0.9139718449825373,0.4601643035260562,0.9284056717022101,-0.16927197667670368
36,-1.18194602887414,0.12997332337999495,-1.2186865368979225,-0.3639661882381178,0.7100400163789419,0.08713170244280345,-0.43924569413868014,-0.7348880938647135
37,1.4003732030657021,0.12997332337999495,2.010347529581328,0.8327546386888135,0.9139718449825373,1.2062295056925616,0.9284056717022101,2.093192492075336
38,1.70417546564686,-0.5880244710982029,0.8706884472945338,0.633301167534325,0.7100400163789419,0.08713170244280345,0.24457998878176498,0.11353608191730127
39,0.3370652840316496,-0.7316240299938425,-1.02874335651679,-0.7628731305470949,-0.10568729803543997,-0.6589334997237021,-0.7811585355989027,-0.16927197667670368
40,0.3370652840316496,1.422369353440751,-1.02874335651679,-0.7628731305470949,-1.941073755467799,-1.0319661008069547,-1.4649842185193478,-1.0176961524587185
41,1.0965709404845443,-0.5880244710982029,0.6807452669134013,1.2316615809977907,0.30217635917175095,1.2062295056925616,1.2703185131624326,0.6791521991053112
42,0.3370652840316496,-0.01362623551564463,0.8706884472945338,-0.16451271708362927,-0.10568729803543997,0.4601643035260562,-0.7811585355989027,-0.4520800352707086
43,0.03326302145049173,0.4171724411712741,-1.7885160780413196,0.8327546386888135,0.5061081877753464,-0.28590089864044926,0.24457998878176498,-0.16927197667670368
44,0.9446698091939654,-0.01362623551564463,0.6807452669134013,0.8327546386888135,0.30217635917175095,-1.4049987018902075,-1.8068970599795704,-0.7348880938647135
45,2.1598788595185967,-0.1572257944112842,-0.2689706349922606,-0.9623266017015835,0.30217635917175095,0.08713170244280345,-0.43924569413868014,0.39634414051130623
46,-0.574341503711824,-0.01362623551564463,0.3008589061511366,1.2316615809977907,1.1179036735861327,0.08713170244280345,0.24457998878176498,0.6791521991053112
