"doc_id","text","user_id","screen_name","created_at","hashtags","team","year"
1340522979260698624,"kirneill donu2019t let that get to you bro you won champs for dallas empire",2183526114,"_Hyypno",2020-12-20 05:02:38,NA,"LAGuerrillas",2020
1224870323658674176,"with dallasempire v seattlesurge in london when was the last time crimsix and dkarma played against each other",1202670186152611840,"shot_hes",2020-02-05 01:40:16,NA,"LAGuerrillas",2020
1.237448934492e+18,"lynxygfx mboovie83 empireofthekop pffffff manc",953770027232251904,"Finnmartin8",2020-03-10 18:43:11,NA,"LAGuerrillas",2020
1300973684539219968,"dallasempire clayster why the fuck would you drop a 3x world champ an not fuckin washed crimsix the fuck",803793059343433728,"FalseProdigy_",2020-09-02 01:47:51,NA,"LAGuerrillas",2020
1284585828342169600,"jefflawson65 empirebaguette reaalamerican realdonaldtrump a 20 of them were part time so they werenu2019t livable if you worked over 30 hours the company would have to pay for your insurance and no companies wanted that so they kept very little full time on  

b he tried in january and the democrats said no and everyone called him racist",1263212825192927232,"Tonylayne11",2020-07-18 20:28:22,NA,"LAGuerrillas",2020
1301767984067772416,"expect every team not named dallas empire to have at least 1 new face on the starting lineup next season",1301761045736951808,"VengefulBones",2020-09-04 06:24:07,NA,"LAGuerrillas",2020
1333952012564697088,"dallasempire punccake",1068634288013348864,"youlovecyber",2020-12-02 01:51:58,NA,"LAGuerrillas",2020
1328867016812466176,"age of empires 3 no ar venha ver a continuau00e7u00e3o da saga dos morgans

",800011909756055552,"Game_s_Kingdom",2020-11-18 01:06:00,NA,"LAGuerrillas",2020
1327418923537608704,"times have been hard for a lot of people so i am going to give 600 to one person for a new gaming console and a copy of call of duty black ops cold war

just rt this follow me hastr0 and follow dallasempire to have a shot at winning will pick a winner on monday u0001f499",4261412653,"Sickelz03",2020-11-14 01:11:48,NA,"LAGuerrillas",2020
1339273150064779264,"dallasempire so annoying lmao",1086686880966561792,"olsenkal",2020-12-16 18:16:16,NA,"LAGuerrillas",2020
1327441235519352832,"times have been hard for a lot of people so i am going to give 600 to one person for a new gaming console and a copy of call of duty black ops cold war

just rt this follow me hastr0 and follow dallasempire to have a shot at winning will pick a winner on monday u0001f499",948679589521428480,"ToastIsDelish",2020-11-14 02:40:27,NA,"LAGuerrillas",2020
1299991363337875456,"clayster simpxo abezy hey does faze need to beat dallas in two best of 5 games or just one best of 5",1958515074,"RagingJcom",2020-08-30 08:44:28,NA,"LAGuerrillas",2020
1322212678169931776,"carlosm10 dallasempire lmao",1183489033177092096,"AriGaelT",2020-10-30 16:24:02,NA,"LAGuerrillas",2020
1330618975932338176,"mrfreshasian astrogaming dallasempire",1298352041568370688,"red_nozy",2020-11-22 21:07:40,NA,"LAGuerrillas",2020
1299823646324731904,"lets go boysss dallasempire",1271776382121586688,"Grizz221",2020-08-29 21:38:01,NA,"LAGuerrillas",2020
1310429050687705088,"hideyoshiheikk1 overwatchleague nyxl pariseternal flmayhem gzcharge fusion chengduhunters lavaliant lagladiators no dallasfuel then pity nyxl are probably the next best option and i shudder to say that dallascowboys fan here full disclosure everupward 5dvnyc",1213321734671044608,"LeonardoMilane9",2020-09-28 04:00:06,"everupward","LAGuerrillas",2020
1265812585791868928,"dallasempires clayster frustrated with latest ga and claims it could sacrifice a bit of the integrity of the cdl points u0001f4ac

full story below u0001f447

cdl2020 

",1265388317614452736,"DutyCallsCDL",2020-05-28 01:10:12,"CDL2020","LAGuerrillas",2020
1299832361794891776,"playoff prestinni  is a different man keep this up its going to be huntsmen vs dallasempire",1297843514231922688,"Fanboy513",2020-08-29 22:12:39,NA,"LAGuerrillas",2020
1269562536728367104,"nintendrew merch is back thanks to thepixelempire we have a brand new storefront with some slick exclusive designs check it out right here make sure to use promo code nintendrew for 10 off your order u0001f609 let me know what you guys think",1260502782328672256,"NG00123232",2020-06-07 09:31:10,NA,"LAGuerrillas",2020
1269432668514467840,"nintendrew merch is back thanks to thepixelempire we have a brand new storefront with some slick exclusive designs check it out right here make sure to use promo code nintendrew for 10 off your order u0001f609 let me know what you guys think",1260343881662521344,"STotialy",2020-06-07 00:55:07,NA,"LAGuerrillas",2020
1327122403412029440,"giving away 2 cold war pc codes

to enter
follow myself and dallasempire
rt this tweet

winners chosen at 11pm est",792895806,"Giilbs",2020-11-13 05:33:32,NA,"LAGuerrillas",2020
1261622456353280000,"dallasempire 2 baby lets go crimsix tommey huke tisch47 crimsix clayster illeyyy shotzzy",1244659618623741952,"CodBlizz",2020-05-16 11:40:08,NA,"LAGuerrillas",2020
1254590239714263040,"that final sweep happened faster than it took for crimsix hair to recede callofduty callofdutymodernwarfare cod mlg esports dallasempire huntsmen",1190444874526539776,"LegacySmogg",2020-04-27 01:56:36,"CallofDuty CallofDutyModernWarfare CoD mlg esports","LAGuerrillas",2020
1333145971111436288,"sixinvitational 2021 

u0001f1ebu0001f1f7 teambds 
u0001f1fau0001f1f8 tsm 
u0001f1f0u0001f1f7 cloud9 
u0001f1e7u0001f1f7 nipgaming 
u0001f1fau0001f1f8 darkzerogg 
u0001f1e7u0001f1f7 teamliquidbr 
u0001f1f8u0001f1ec giantsgamingeng 
u0001f1fau0001f1f8 spacestationgg 
u0001f1e7u0001f1f7 teamoneesports 
u0001f1f7u0001f1fa virtuspro 
u0001f1e6u0001f1fa wildcardgg 
u0001f1f7u0001f1fa teamempire 
u0001f1e7u0001f1f7 fazeclan 
u0001f1fau0001f1f8 oxgesports 
u0001f1eau0001f1fa g2esports 
u0001f1e7u0001f1f7 mibr6",560252101,"Panthers_sTeVe",2020-11-29 20:29:02,"SixInvitational","LAGuerrillas",2020
1341996072223338496,"kingofrage2 utahjazz graduated from auburn university wareagle 

love the biscuitbaseball from my hometown

dallasmavs and the dallasfuel and the dallasempire and the rangers are my home town teams u0001f44d",386026885,"CalebHyles",2020-12-24 06:36:11,"WarEagle","LAGuerrillas",2020
1220866736955641856,"lettinu2019 emu2019 know u0001f440

huntsmen win the first series in the call of duty league with the 31 over dallasempire bethehunter cdl2020",1171678130,"simdre_10",2020-01-25 00:31:27,NA,"LAGuerrillas",2020
1275441239509266432,"nintendrew thepixelempire forthegamers 
themadrambo
 
biomechanicaltv",377760316,"zackcheese",2020-06-23 14:51:02,"ForTheGamers","LAGuerrillas",2020
1342158646835372032,"methodz empire strikes back lotr two towers and karate kid",1221904094937452544,"TeeGrizzIeyBear",2020-12-24 17:22:12,NA,"LAGuerrillas",2020
1341383309478256640,"coping some crowntheempire merch later u2764ufe0f",1061153335494012928,"onlyIntrovert",2020-12-22 14:01:17,NA,"LAGuerrillas",2020
1246226525466300416,"win 2 virtuoso rgb wireless headsets

corsair wants to hook you and whoever has your six up with virtuoso rgb wireless headsets

for a chance to win 
like amp rt
follow dallasempire amp corsair  
use corsairduo and tag your duo",881665564988641280,"Papberr",2020-04-04 00:02:12,NA,"LAGuerrillas",2020
1295418075303440384,"shotzzy dallasempire mushfizzy mehrab38",755872066205782016,"Red1Hawk14",2020-08-17 17:51:51,NA,"LAGuerrillas",2020
1327467955752464384,"times have been hard for a lot of people so i am going to give 600 to one person for a new gaming console and a copy of call of duty black ops cold war

just rt this follow me hastr0 and follow dallasempire to have a shot at winning will pick a winner on monday u0001f499",600476774,"Bailey__Kerr",2020-11-14 04:26:38,NA,"LAGuerrillas",2020
1327388276504686592,"times have been hard for a lot of people so i am going to give 600 to one person for a new gaming console and a copy of call of duty black ops cold war

just rt this follow me hastr0 and follow dallasempire to have a shot at winning will pick a winner on monday u0001f499",3158205762,"scouterpokemon7",2020-11-13 23:10:01,NA,"LAGuerrillas",2020
1327051726340427776,"giving away 2 cold war pc codes

to enter
follow myself and dallasempire
rt this tweet

winners chosen at 11pm est",864471625181405184,"ItzOnlyMarz",2020-11-13 00:52:41,NA,"LAGuerrillas",2020
1343586641529733120,"the empire was in the right and the rebellion was a terrorist organization trying to interrupt galactic stability",1033093950184349696,"Avalanche_UwU",2020-12-28 15:56:32,NA,"OpTicCHI",2020
1327382443695943680,"times have been hard for a lot of people so i am going to give 600 to one person for a new gaming console and a copy of call of duty black ops cold war

just rt this follow me hastr0 and follow dallasempire to have a shot at winning will pick a winner on monday blue heart",2338467837,"Codfollower2",2020-11-13 22:46:50,NA,"OpTicCHI",2020
1327316212867543040,"twitchstreamer
coldwar
cod
merch
zeroskaterempire",1042995129701752832,"AFuryGaming",2020-11-13 18:23:40,"twitchstreamer coldwar CoD merch zeroskaterempire","OpTicCHI",2020
1320555030244634624,"w on to cold war 
ggs dallasempire and everyone who played this weekend during the scufgaming 25000
many more to come  

cellium  abezy  arcitys  simpxo 

ezaf",1087566552348676096,"ReloadsAM",2020-10-26 02:37:08,NA,"OpTicCHI",2020
1324083247119241216,"leedessecker empiremaker2 of course it would be reported by the biden camp look i<U+2019>m not gonna hate you cuz you want biden if biden wins it was a good 4 years for trump imo just trying to prove my point haha",726412924198121472,"Phaytalz",2020-11-04 20:17:01,NA,"OpTicCHI",2020
1327060363955888128,"giving away 2 cold war pc codes

to enter
follow myself and dallasempire
rt this tweet

winners chosen at 11pm est",857773616141938688,"Akroma__",2020-11-13 01:27:01,NA,"OpTicCHI",2020
1327384162370654208,"times have been hard for a lot of people so i am going to give 600 to one person for a new gaming console and a copy of call of duty black ops cold war

just rt this follow me hastr0 and follow dallasempire to have a shot at winning will pick a winner on monday blue heart",797733639630921728,"Stelzahh",2020-11-13 22:53:40,NA,"OpTicCHI",2020
1327443040596856832,"times have been hard for a lot of people so i am going to give 600 to one person for a new gaming console and a copy of call of duty black ops cold war

just rt this follow me hastr0 and follow dallasempire to have a shot at winning will pick a winner on monday blue heart",1108825248126980096,"Patchie_x",2020-11-14 02:47:38,NA,"OpTicCHI",2020
1327441235519352832,"times have been hard for a lot of people so i am going to give 600 to one person for a new gaming console and a copy of call of duty black ops cold war

just rt this follow me hastr0 and follow dallasempire to have a shot at winning will pick a winner on monday blue heart",948679589521428480,"ToastIsDelish",2020-11-14 02:40:27,NA,"OpTicCHI",2020
1341953966926667776,"dallasempire a as a fan you have to have score streaks for fans",3392889676,"DrFuss111",2020-12-24 03:48:52,NA,"OpTicCHI",2020
1300189129871953920,"they sit atop the throne dallasempire claim the title of call of duty league 2020 champions

illeyyy
crimsix
clayster
shotzzy
huke

takethethrone  cdlchamps  cdl2020",1007118380,"nilswastaken",2020-08-30 21:50:19,NA,"OpTicCHI",2020
1311059254212689920,"ultimate dallasempire cottoncandypika",332085910,"Emmure_Cult",2020-09-29 21:44:19,NA,"OpTicCHI",2020
1327055113756798976,"giving away 2 cold war pc codes

to enter
follow myself and dallasempire
rt this tweet

winners chosen at 11pm est",768699264,"Roberto_e95",2020-11-13 01:06:09,NA,"OpTicCHI",2020
1327050070798311424,"giving away 2 cold war pc codes

to enter
follow myself and dallasempire
rt this tweet

winners chosen at 11pm est",4899741535,"KuneTheGoon",2020-11-13 00:46:06,NA,"OpTicCHI",2020
1300551029549826048,"the dallasempire postchamps press conference is one of the best ones i have ever attended 

claysters take on the cod 4v4 situation really sums up how close these players are and how much they care about each other such a shame we wont see these 5 win more titles together",1901963221,"PhaaZe_cR",2020-08-31 21:48:23,NA,"OpTicCHI",2020
1297291890862305280,"go dallasempire buildanempire cdlplayoffs cdl2020",1296540028357812224,"SparkyTheTiger_",2020-08-22 21:57:43,"buildanempire CDLPlayoffs CDL2020","OpTicCHI",2020
1334000928702296064,"dallasempire 1v1 me crim",2224165484,"waldo_013",2020-12-02 05:06:20,NA,"OpTicCHI",2020
1306687251712221184,"my dallasempire buildempire ps4 scuf controller",1296540028357812224,"SparkyTheTiger_",2020-09-17 20:11:32,"BuildEmpire PS4 SCUF Controller","OpTicCHI",2020
1324077273134321664,"tomwamb69 bsalad13 empiremaker2 right and magically 200000 straight votes for biden without 1 for trump that makes a lot of sense",726412924198121472,"Phaytalz",2020-11-04 19:53:16,NA,"OpTicCHI",2020
1340958726082220032,"dallasempire are y<U+2019>all really up is real question eyes",1039569778581680128,"IsaiahTorrez_",2020-12-21 09:54:08,NA,"OpTicCHI",2020
1324076557552549888,"tomwamb69 bsalad13 empiremaker2 200000 votes for biden at once with not a single one for trump definitely makes sense",726412924198121472,"Phaytalz",2020-11-04 19:50:26,NA,"OpTicCHI",2020
1300186885562806272,"they sit atop the throne dallasempire claim the title of call of duty league 2020 champions

illeyyy
crimsix
clayster
shotzzy
huke

takethethrone  cdlchamps  cdl2020",716638731,"Nukefal",2020-08-30 21:41:24,NA,"OpTicCHI",2020
1337297843682496512,"kingvibrant blunk33 trickyy16 intelcallofduty lathieves dallasempire h3cz wtf face with tears of joyface with tears of joy",1364000304,"AlJiachi",2020-12-11 07:27:06,NA,"OpTicCHI",2020
1222319970425720832,"dallasempire crimsix he just doesn<U+2019>t know yet",962766318226329600,"3lindside",2020-01-29 00:46:05,NA,"OpTicCHI",2020
1313998467262484480,"dallasempire sanzkrit7 zeetthax",2482028707,"cabildo_erik",2020-10-08 00:23:42,NA,"OpTicCHI",2020
1327381360521129984,"times have been hard for a lot of people so i am going to give 600 to one person for a new gaming console and a copy of call of duty black ops cold war

just rt this follow me hastr0 and follow dallasempire to have a shot at winning will pick a winner on monday blue heart",4924161084,"Thunderbird1353",2020-11-13 22:42:32,NA,"OpTicCHI",2020
1342221183727652864,"kanningmichael hippfyre dallasempire but aren<U+2019>t pros the ones ga<U+2019>ing things for the pro league",1736775644,"daddybenns",2020-12-24 21:30:42,NA,"OpTicCHI",2020
1285008785501761536,"back to winning form dallasempire are victorious in the london home series

shotzzy
crimsix
clayster
illeyyy
huke

buildanempire  cdl2020",716638731,"Nukefal",2020-07-20 00:29:03,NA,"OpTicCHI",2020
1226909662370463744,"chart increasing buildanempire nysl

chart decreasing hoodsup sooultra

the latest cdl2020 power rankings after the london home series",1500320155,"esportsNOW",2020-02-10 16:43:53,"BuildAnEmpire NYSL HoodsUp SooUltra CDL2020","OpTicCHI",2020
1326918626264428544,"hastr0 codleague dallas envyus imo before yesterday i would have said chi should keep huntsmen but seeing how 
h3cz has brought the real optic back it shows how different cod esports is to other esports",1326885328607645696,"SquashMyster",2020-11-12 16:03:48,NA,"OpTicCHI",2020
1311059151041318912,"police car light giveaway alert police car light
you  a friend can win 1 of everything in our dallasempire takethethrone capsule includes

1 champs tee 
1 take the throne tee
1 take the throne crew neck
1 take the throne hoodie 
1 champs hat

crown follow  rt this post
crown tag your favorite duo partner",332085910,"Emmure_Cult",2020-09-29 21:43:54,"TakeTheThrone","OpTicCHI",2020
1329476563755274240,"filipetorres16 dumbnlocomusic crimsix your high if you think that lol empire was getting clapped by bums in snd tourneys lol",2786617779,"RellyGBs",2020-11-19 17:28:07,NA,"OpTicCHI",2020
1340684715762835456,"huke huke explains why picking shotzzy and illeyyy was a nobrainer and how it led dallasempire to world championship glory

",2898667094,"riseofvenom76",2020-12-20 15:45:19,NA,"rokkr",2020
1341922535856873472,"dallasempire thetacticalrab your video here sir",1209443134888955904,"Moneyshot142",2020-12-24 01:43:58,NA,"rokkr",2020
1327475365808369664,"times have been hard for a lot of people so i am going to give 600 to one person for a new gaming console and a copy of call of duty black ops cold war

just rt this follow me hastr0 and follow dallasempire to have a shot at winning will pick a winner on monday u0001f499",4042972683,"ScoresSZN",2020-11-14 04:56:05,NA,"rokkr",2020
1342700075349323776,"csgoempire will i one day win a csgo epire give away the world may never know",719796433,"the1AnD0nlyA",2020-12-26 05:13:38,NA,"rokkr",2020
1300193324792459264,"dallasempire cograts on the champ today guys weu2019ll done especially to crimsix and clayster you guys are nasty at what you do",912093431970791424,"mocksyyy",2020-08-30 22:06:59,NA,"rokkr",2020
1336470290889641984,"dallasempire lukevinnicombe3",1921628215,"Tubbzamillion",2020-12-09 00:38:42,NA,"rokkr",2020
1333195779184488448,"i just rocked the vote for adultempire for the 2021 xbiz awards presented by myfreecams watch the live worldwide broadcast jan 14 6p9e on xbizu2024tv xbizawards",1967171359,"clowncartelfan9",2020-11-29 23:46:57,"xbizawards","rokkr",2020
1329243058873929728,"were honored to receive multiple nominations at thegameawards 

esports athlete of the year  crimsix amp shotzzy 
esports coach of the year  ramboray 
esports team of the year  dallasempire 

be sure to cast your vote today for the empireu0001f451
u0001f5f3",1230692959554875392,"XzibitSZN",2020-11-19 02:00:16,NA,"rokkr",2020
1314284402529177600,"dallasempire diggitydonnydye",1104239853066162176,"payne_zachariah",2020-10-08 19:19:54,NA,"rokkr",2020
1338899875572793344,"im such a nerd riseofempires",1255336361235709952,"StreamGhost1",2020-12-15 17:33:00,"RiseofEmpires","rokkr",2020
1327411168026103808,"times have been hard for a lot of people so i am going to give 600 to one person for a new gaming console and a copy of call of duty black ops cold war

just rt this follow me hastr0 and follow dallasempire to have a shot at winning will pick a winner on monday u0001f499",867862388728414208,"zRudyX",2020-11-14 00:40:59,NA,"rokkr",2020
1340661626526179328,"a medieval copy of a 4th or early 5th century map of the world shows a temple to augustus at one of the main ports for trade to the roman empire on the southwest coast of india

insane",890444915876012032,"nic_stange",2020-12-20 14:13:34,NA,"rokkr",2020
1339691723845496832,"jeremy bulloch whose unforgettable performance as notorious bounty hunter boba fett has captivated audiences since he first appeared in 1980s star wars the empire strikes back has sadly passed away",291317304,"HAHN21",2020-12-17 21:59:31,NA,"rokkr",2020
1338553706220961792,"dallasempire codleague hastr0 now you got the rings content whereu2019s the hoodies",987472934,"cortez_dollars7",2020-12-14 18:37:27,NA,"rokkr",2020
1300191527151362048,"cdl 2020 modern warfare world champions 

back to back 

lets go my fucking dudes huke shotzzy crimsix illeyyy ramboray dallasempire 

adversity

u0001f48du0001f48du0001f48d",1162743249913573376,"MaqlcA_",2020-08-30 21:59:51,NA,"rokkr",2020
1274796560723869696,"codleague atlfaze dallasempire looks like theres not gonna be another reverse sweep from faze what a relief",1204942514903560192,"f1zzyyyy",2020-06-21 20:09:19,NA,"rokkr",2020
1318275188564332544,"playing dallas flattire this week on thursday at 8pm cst two winless teams will fight it out for their first win of the season also i will be subbing in for atlanta dazed in their game at 930pm cst so tune in for the games at",1201765639762956288,"BavisDrian",2020-10-19 19:37:51,NA,"rokkr",2020
1325294641059663872,"egcempire no they would not the older cod was so much better",1298086970686500864,"JamesAllem4",2020-11-08 04:30:39,NA,"rokkr",2020
1300192170888974336,"cdl 2020 modern warfare world champions 

back to back 

lets go my fucking dudes huke shotzzy crimsix illeyyy ramboray dallasempire 

adversity

u0001f48du0001f48du0001f48d",1046199594403737600,"ImtheMahkwa",2020-08-30 22:02:24,NA,"rokkr",2020
1327036733905625088,"giving away 2 cold war pc codes

to enter
follow myself and dallasempire
rt this tweet

winners chosen at 11pm est",424713198,"bryce_sullivan",2020-11-12 23:53:07,NA,"rokkr",2020
1237534904541298688,"to2 w ogbunz for txgamingempire 
under savagehorsemen hmu",1182458749342093312,"savagehorsemen",2020-03-11 00:24:48,NA,"rokkr",2020
1237181381828108288,"a small highlight of what godrx was able to do this weekend

from the insane plays to the crazy stats heu2019s been playing lights out 

we canu2019t wait to see what he can do in dallas march 2829th u0001f44au0001f3fd rokkr  cdl2020 

stat credits  itseasymac",1165343337177636864,"XplosiveES",2020-03-10 01:00:01,NA,"rokkr",2020
1314284372351217664,"we still have a few cold war beta codes to giveaway u0001f440

if you still need one u2b07
u0001f501 rt this tweet
u0001f49b follow dallasempire 
u0001f465 tag your cold war squad

well dm a few people throughout the day with codes",1104239853066162176,"payne_zachariah",2020-10-08 19:19:47,NA,"rokkr",2020
1286996344335474688,"buildanempire",1274508849983238144,"TaskForceTigers",2020-07-25 12:06:54,"BuildAnEmpire","rokkr",2020
1327571578394173440,"times have been hard for a lot of people so i am going to give 600 to one person for a new gaming console and a copy of call of duty black ops cold war

just rt this follow me hastr0 and follow dallasempire to have a shot at winning will pick a winner on monday u0001f499",143456181,"Asger3000",2020-11-14 11:18:24,NA,"rokkr",2020
1341544687228882944,"dallasempire announce felo bros",1131367771609161728,"HusakKrystof",2020-12-23 00:42:32,NA,"rokkr",2020
1217589837110431744,"slaypex empire vs bds",863060250072670208,"Kinky69_",2020-01-15 23:30:13,NA,"rokkr",2020
1314426746708660224,"we still have a few cold war beta codes to giveaway u0001f440

if you still need one u2b07
u0001f501 rt this tweet
u0001f49b follow dallasempire 
u0001f465 tag your cold war squad

well dm a few people throughout the day with codes",1078758970888765440,"jonahjaramillo6",2020-10-09 04:45:31,NA,"rokkr",2020
